ID,DIST,CO,RTE,PF1,BEGPM,PF1,ENDPM,Length,MAINT_DIST,MAINT_RGN,DIST_RGN,BUDGET ZONE,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_start,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_q1,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_q2,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2022_q3,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2022_q4,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q1,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q2,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q3,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q4,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q1,Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q2,FY24Q3 Date Evaluated,"NB/EB
Rating","NB/EB
Construction","NB/EB
Encampments","NB/EB
Litter Location","SB/WB
Rating","SB/WB
Construction","SB/WB
Encampments","SB/WB
Litter Location", LOS Score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q3,FY24Q4 Date Evaluated,"NB/EB
Rating","NB/EB
Construction","NB/EB
Encampments","NB/EB
Litter Location","SB/WB
Rating","SB/WB
Construction","SB/WB
Encampments","SB/WB
Litter Location", LOS Score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q4
126,3,SAC,50,R,4,R,5,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,1,,,100,1,,,100,100,FY22/Q2,,1,,50,1,,,100,75,FY22/Q3,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,1,,,,,1,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,,1,,,,,1,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q4,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,10/12/2023,,,,1,,,,,,1,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/17/2024,,,,1,,,,,,1,,,#DIV/0!,1/18/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/11/2024,,1,,,,1,,,#VALUE!,4/10/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!,6/12/2024,,X,,,,X,,,#VALUE!,6/12/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!
127,3,SAC,50,R,5,R,6,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,,1,,50,,,1,0,25,FY22/Q2,,1,,50,,,1,0,25,FY22/Q3,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,1,,,,,1,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,,1,,,,,1,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q4,,,,1,,,,,1,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,10/12/2023,,,,1,,,,,,1,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/17/2024,,,,1,,,,,,1,,,#DIV/0!,1/18/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/11/2024,,1,,,,1,,,#VALUE!,4/10/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!,6/12/2024,,X,,,,X,,,#VALUE!,6/12/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!
128,3,SAC,50,R,6,R,7,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,1,,,100,75,FY22/Q3,1,,,,,,1,,,,75,,,X,,X,X,,,,,50,63,FY22/Q4,1,,,,,,,1,,,50,x,,,,,x,,,,,100,75,FY23/Q1,,,,1,,,,,1,,#DIV/0!,X,,,,,X,,,,,100,#DIV/0!,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,10/12/2023,1,,,,,,,,1,,1,RHS,50,10/5/2023,X,,,,,,,X,,,,RS,75,63,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,X,,,,,,X,,,,,,100,100,4/11/2024,P,,,,N1,,,S,75,4/10/2024,X,,,,,,,X,,,,S,75,75,6/12/2024,P,,,,P,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
129,3,SAC,50,R,7,R,8,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,1,,50,,,1,0,25,FY22/Q1,,1,,50,1,,,100,75,FY22/Q2,,,1,0,,1,,50,25,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,1,,,,,1,,,,,100,X,,,,,,X,,,,75,88,FY23/Q2,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,FY23/Q3,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,10/12/2023,1,,,,,,1,,,,,,100,10/5/2023,X,,,,,,,,X,,,RS,50,75,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,X,,,,,,X,,,,,,100,100,4/11/2024,P,,,,N2,,,S,50,4/10/2024,X,,,,,,,X,,,,R,75,63,6/12/2024,P,,,,P,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
130,3,SAC,50,R,8,R,9,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,1,,,100,50,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,1,,,,,,1,,,,75,X,,,,,,X,,,,75,75,FY22/Q4,,1,,,,1,,,,,75,x,,,,,x,,,,,100,88,FY23/Q1,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,10/12/2023,1,,,,,,1,,,,,,100,10/5/2023,,X,,,,RS,,X,,,,RS,50,75,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,X,,,,,,X,,,,,,100,100,4/11/2024,P,,,,N1,,,S,75,4/10/2024,X,,,,,,X,,,,,,100,88,6/12/2024,P,,,,P,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
131,3,SAC,50,R,9,R,10,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,1,,50,,,1,0,25,FY22/Q2,,1,,50,,,1,0,25,FY22/Q3,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,,1,,,,,,1,,,25,x,,,,,x,,,,,100,63,FY23/Q1,1,,,,,1,,,,,100,X,,,,,,X,,,,75,88,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,1,,,,,,1,,,,75,X,,,,,,X,,,X,75,75,10/12/2023,,1,,,,RHS,1,,,,,,75,10/5/2023,X,,,,,,,X,,,,RS,75,75,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,X,,,,,,X,,,,,,100,100,4/11/2024,N1,,,M,P,,,,75,4/10/2024,X,,,,,,X,,,,,,100,88,6/12/2024,P,,,,N1,,,S,75,6/12/2024,X,,,,,,X,,,,,,100,88
132,3,SAC,50,R,10,R,11,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,,1,,50,50,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,,1,,,,,,1,,,25,x,,,,,,x,,,,75,50,FY23/Q1,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,1,,,,,1,,,,,100,X,,,,,,X,,,X,75,88,10/12/2023,,1,,,,RHS,,1,,,,RHS,50,10/5/2023,X,,,,,,X,,,,,,100,75,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,X,,,,,,X,,,,,,100,100,4/11/2024,P,,,,P,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/12/2024,P,,,,P,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
133,3,SAC,50,R,11,R,12,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,1,,,100,50,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,,1,,,,,1,,,,50,x,,,,,x,,,,,100,75,FY23/Q1,1,,,,,,1,,,1,75,X,,,,,X,,,,,100,88,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,1,,,,,1,,,,,100,X,,,,,,X,,,X,75,88,10/12/2023,1,,,,,,1,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,,X,,,,M,X,,,,,,75,88,4/11/2024,P,,,,N1,,,S,75,4/10/2024,X,,,,,,,X,,,,S,75,75,6/12/2024,P,,,,P,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
134,3,SAC,50,R,12, ,13,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,1,,,100,75,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,,1,,,,,,1,,,25,x,,,,,x,,,,,100,63,FY23/Q1,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,10/12/2023,1,,,,,,1,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,X,,,,,,X,,,,,,100,100,4/11/2024,P,,,,P,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/12/2024,P,,,,P,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
135,3,SAC,50,,13, ,14,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,1,,,100,50,FY22/Q1,,1,,50,,1,,50,50,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,1,,,,,1,,,,,100,X,,,,,,X,,,,75,88,FY23/Q2,1,,,,,1,,,,,100,X,,,,,,X,,,,75,88,FY23/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,1,,,,,,,1,,,50,X,,,,,,,X,,,50,50,10/12/2023,1,,,,,,1,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,X,,,,,,X,,,,,,100,100,4/11/2024,P,,,,N1,,,S,75,4/10/2024,X,,,,,,X,,,,,,100,88,6/12/2024,P,,,,P,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
136,3,SAC,50,,14, ,15,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,1,,,100,75,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,1,,,,,1,,,,,100,x,,,,,,x,,,,75,88,FY23/Q1,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,1,,,,,,,1,,,50,X,,,,,,,X,,,50,50,10/12/2023,1,,,,,,1,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,X,,,,,,X,,,,,,100,100,4/11/2024,N1,,,M,P,,,,75,4/10/2024,X,,,,,,x,,,,,,100,88,6/12/2024,P,,,,N1,,,S,75,6/12/2024,X,,,,,,,,X,,,S,50,63
137,3,SAC,50,,15, ,16,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,1,,,100,50,FY22/Q1,,1,,50,1,,,100,75,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,,1,,,,1,,,,,75,x,,,,,x,,,,,100,88,FY23/Q1,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,10/12/2023,1,,,,,,1,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,X,,,,,,X,,,,,,100,100,4/11/2024,N1,,,M,N1,,,S,50,4/10/2024,X,,,,,,X,,,,,,100,75,6/12/2024,N1,,,M,P,,,,75,6/12/2024,X,,,,,,X,,,,,,100,88
138,3,SAC,50,,16, ,17,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,,,1,0,25,FY22/Q3,1,,,,,,1,,,,75,X,,,,,,,X,,,50,63,FY22/Q4,,1,,,,,,1,,,25,x,,,,,,x,,,,75,50,FY23/Q1,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,FY23/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,1,,,,,,1,,,,75,X,,,,,,X,,,,75,75,10/12/2023,1,,,,,,1,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,X,,,,,,X,,,,,,100,100,4/11/2024,P,,,,P,,,,100,4/10/2024,X,,,,,,,X,,,,,75,88,6/12/2024,N1,,,M,N1,,,M,50,6/12/2024,X,,,,,,,X,,,,M,75,63
139,3,SAC,50,,17, ,18,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,,,1,0,1,,,100,50,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,1,,,,,,1,,,,75,,x,,,,,x,,,,50,63,FY23/Q1,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,1,,,,,1,,,,,100,X,,,,,,X,,,,75,88,10/12/2023,1,,,,,,,1,,,,RHS,75,10/5/2023,X,,,,,,X,,,,,,100,88,1/17/2024,1,,,,,,1,,,,,,100,1/18/2024,X,,,,,,X,,,,,,100,100,4/11/2024,P,,,,P,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/12/2024,P,,,,N1,,,R,75,6/12/2024,X,,,,,,X,,,,,,100,88
140,3,SAC,50,,18, ,19,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,,1,0,,1,,50,25,FY22/Q3,,1,,,,,1,,,,50,X,,,,,X,,,,,100,75,FY22/Q4,,1,,,,,,1,,,25,x,,,,,,,x,,,50,38,FY23/Q1,1,,,,,1,,,,,100,X,,,,,,X,,,,75,88,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,1,,,,,,,1,,,50,,X,,,,X,,,,,75,63,FY23/Q4,1,,,,,1,,,,,100,,X,,,,X,,,,,75,88,10/12/2023,1,,,,,,1,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/17/2024,1,,,,,,,,1,,,MEDIAN,50,1/18/2024,X,,,,,,,,X,,,M,50,50,4/11/2024,P,,,,P,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/12/2024,P,,,,N1,,,M,75,6/12/2024,X,,,,,,,,X,,,"M,S",50,63
141,3,SAC,50,,19, ,20,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,,1,0,25,FY22/Q3,,1,,,,,,1,,,25,X,,,,,,X,,,,75,50,FY22/Q4,,,1,,,,,1,,,0,,x,,,,,x,,,,50,25,FY23/Q1,1,,,,,,,1,,,50,X,,,,,,X,,,,75,63,FY23/Q2,1,,,,,,1,,,,75,X,,,,,,,X,,,50,63,FY23/Q3,,,1,,,,,1,,,0,,X,,,,,,X,,,25,13,FY23/Q4,,1,,,,,,1,,,25,,X,,,,,,X,,,25,25,10/12/2023,,,1,,,MED,,1,,,,MED,25,10/5/2023,,X,,,,M,,X,,,,M,50,38,1/17/2024,1,,,,,,,,1,,,MEDIAN,50,1/18/2024,,X,,,,M,,,X,,,M,25,38,4/11/2024,N2,,,M,N1,,,M,25,4/10/2024,,,X,,,M,,,X,,,M,0,13,6/12/2024,N1,,,M,N1,,,M,50,6/12/2024,X,,,,,,,,X,,,M,50,50
142,3,SAC,50,,20, ,21,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,1,,,,,,1,,,25,,X,,,,,,X,,,25,25,FY22/Q4,,,1,,,,,1,,,0,,x,,,,,x,,,,50,25,FY23/Q1,1,,,,,,,1,,,50,X,,,,,,X,,,,75,63,FY23/Q2,1,,,,,1,,,,,100,,X,,,,,X,,,,50,75,FY23/Q3,,1,,,,,,1,,,25,X,,,,,,,X,,,50,38,FY23/Q4,,1,,,,,,1,,,25,,X,,,,,,X,,,25,25,10/12/2023,,,1,,,MED,,,1,,,MED/RHS,0,10/5/2023,,,X,,,M,,,X,,,M,0,0,1/17/2024,,1,,,,MEDIAN,,1,,,,MEDIAN,50,1/18/2024,,,X,,,M,,,X,,,M,0,25,4/11/2024,N1,,,M,N2,,,M,25,4/10/2024,,X,,,,M,,,X,,,M,25,25,6/12/2024,N1,,,M,N2,,,M,25,6/12/2024,,,X,,,M,,,X,,,M,0,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
143,3,SAC,51,,0, ,1,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,1,,50,,1,,50,50,FY22/Q1,1,,,100,,,1,0,50,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,,1,,,,1,,,,,75,X,,,,,,X,,,,75,75,FY22/Q4,,,1,,,,,1,,,0,x,,,,,,,x,,,50,25,FY23/Q1,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,1,,,,,1,,,,50,X,,,,,,X,,,,75,63,FY23/Q4,,1,,,,,,1,,,25,X,,,,,,,X,,,50,38,10/10/2023,1,,,,,,1,,,,,,100,10/4/2023,X,,,,,,,,X,,,"RS,R",50,75,1/17/2024,1,,,,,,1,,,,,,100,1/19/2024,,X,,,,M,X,,,,,,75,88,4/11/2024,P,,,,P,,,,100,4/11/2024,X,,,,,,,X,,,,R,75,88,6/12/2024,P,,,,P,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
144,3,SAC,51,,1, ,2,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,,,1,0,25,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,1,,,,,1,,,,,100,,X,,,X,,X,,,,50,75,FY22/Q4,,,1,,,,,1,,,0,,,x,,,,,x,,,0,0,FY23/Q1,,1,,,1,,1,,,1,50,,X,,,,,X,,,X,50,50,FY23/Q2,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,,1,,,,1,,,,25,X,,,,,X,,,,,100,63,FY23/Q4,,1,,,,,1,,,,50,,,X,,,,,X,,,0,25,10/10/2023,,1,,,,RHS,,1,,,,RHS,50,10/4/2023,,,X,,,RS,,,X,,,"RS,R",0,25,1/17/2024,1,,,,,,,1,,,,RHS,75,1/19/2024,X,,,,,,X,,,,,,100,88,4/11/2024,N1,,,S,P,,,,75,4/11/2024,X,,,,,,X,,,,,,100,88,6/12/2024,N2,,,S,P,,,,50,6/12/2024,,,X,,,M,X,,,,,,50,50
